Head,Neck,RShoulder_X,RShoulder_Y,LShoulder_X,LShoulder_Y,RElbow_X,RElbow_Y,LElbow_X,LElbow_Y,RWrist_X,RWrist_Y,LWrist_X,LWrist_Y,RHip_X,RHip_Y,LHip_X,LHip_Y,RKnee_X,RKnee_Y,LKnee_X,LKnee_Y,RAnkle_X,RAnkle_Y,LAnkle_X,LAnkle_Y,Chest,Label
351,543,400,636,635,636,382,796,688,764,382,796,688,764,472,988,580,988,472,1276,580,1276,490,1308,562,1308,799,0
383,575,400,636,634,636,383,828,688,828,364,860,688,828,472,1020,580,988,472,1308,580,1276,490,1308,562,1340,831,0
351,543,400,636,634,636,383,828,688,796,364,892,688,828,472,988,562,988,472,1276,580,1276,490,1340,580,1340,831,0
351,543,400,604,634,604,383,764,688,764,328,860,706,796,472,956,580,956,472,1276,598,1148,508,1340,580,1340,767,0
287,479,382,572,635,572,364,732,670,732,292,828,724,732,472,924,580,924,472,1116,580,1116,490,1308,580,1341,735,0
255,447,383,508,635,508,346,700,670,668,274,764,742,668,472,892,580,860,472,1116,580,1084,472,1308,580,1308,703,1
223,415,383,508,634,508,328,668,688,636,238,700,778,636,472,860,580,860,472,1116,580,1084,472,1276,580,1308,672,1
191,383,382,476,616,444,328,636,688,604,220,636,778,572,472,828,580,828,472,1084,580,1052,454,1276,580,1276,639,1
159,383,400,444,616,444,310,604,688,572,202,604,778,540,472,828,580,796,454,1084,580,1052,472,1276,616,1244,639,1
159,383,400,444,634,444,310,572,706,572,202,572,778,508,472,796,580,796,454,1116,598,1052,490,1212,580,1244,607,1
159,351,400,444,616,412,310,572,688,572,202,540,778,508,472,796,580,764,472,1084,598,1052,490,1212,580,1244,607,1
159,351,400,444,616,412,328,572,688,572,220,540,760,508,472,796,580,796,472,1116,598,1052,490,1244,580,1244,607,1
191,383,400,444,616,444,346,604,670,572,256,540,742,540,472,828,580,796,472,1052,598,1052,490,1244,580,1276,639,1
191,383,400,476,616,444,346,636,670,604,274,572,724,572,472,828,580,796,472,1084,598,1052,472,1276,598,1276,639,1
223,415,400,508,616,476,364,668,652,636,310,604,706,604,472,828,580,828,472,1084,598,1084,490,1276,598,1276,672,1
255,447,400,508,634,508,383,700,652,669,328,669,706,636,454,860,580,860,472,1212,598,1116,490,1276,598,1341,703,1
287,511,382,572,635,572,400,732,688,668,346,700,688,700,472,892,580,892,472,1052,598,1116,490,1308,598,1308,735,0
351,543,383,604,635,604,346,796,688,732,400,764,652,732,472,956,598,956,472,1276,598,1308,490,1308,580,1340,767,0
383,575,400,636,635,636,382,796,670,764,383,828,670,764,490,956,580,924,472,1244,598,1276,580,1341,580,1340,799,0
383,575,383,668,634,636,383,828,670,796,383,860,670,828,472,988,580,956,472,1308,580,1308,490,1341,580,1372,799,0
351,543,382,636,634,636,383,828,670,796,346,892,688,828,472,988,580,988,472,1308,598,1276,490,1308,580,1468,799,0
319,511,383,604,635,604,382,764,670,764,328,860,706,796,472,924,580,924,472,1276,598,1148,490,1308,580,1308,767,0
287,479,382,572,635,540,383,731,670,700,310,796,724,731,472,924,580,892,472,1276,598,1148,490,1341,598,1341,735,0
223,447,383,508,634,508,364,669,670,668,274,731,742,700,472,892,580,892,472,1116,598,1116,472,1308,598,1308,703,1
223,415,400,476,634,476,346,636,688,636,238,700,778,636,472,860,580,828,472,1084,580,1084,472,1276,580,1308,672,1
191,383,400,476,635,476,328,604,688,604,220,636,796,572,472,828,580,796,472,1052,580,1052,472,1244,580,1276,639,1
191,383,400,444,616,444,328,604,688,572,202,604,778,540,472,796,580,796,472,1020,580,1052,472,1212,580,1276,639,1
191,383,400,444,616,444,328,604,706,572,220,572,778,540,454,796,580,796,472,1020,580,1052,472,1212,580,1244,639,1
159,383,400,444,616,444,346,604,688,572,238,540,761,540,454,796,580,796,472,1020,580,1020,472,1212,580,1244,639,1
191,383,400,444,616,444,346,604,688,572,257,540,761,540,472,796,580,796,472,1020,580,1052,472,1212,580,1244,639,1
191,383,400,476,616,444,364,636,670,604,292,572,742,540,454,796,580,796,454,1020,580,1052,472,1244,580,1276,639,1
223,415,400,476,616,476,382,636,670,636,310,604,724,572,454,828,580,828,472,1052,580,1052,472,1276,598,1308,639,1
255,447,400,508,635,508,383,668,652,669,346,636,706,636,454,860,580,860,472,1084,580,1084,472,1276,598,1308,703,1
287,479,400,540,634,540,400,700,652,700,364,669,688,668,454,892,580,892,454,1116,598,1276,472,1341,580,1308,735,0
319,511,400,604,634,572,346,731,688,732,382,764,670,732,454,924,580,924,454,1116,580,1148,454,1340,598,1341,767,0
351,575,400,636,635,636,364,764,688,828,383,796,670,796,472,988,580,988,454,1308,580,1308,454,1341,580,1340,799,0
383,575,400,668,634,669,400,828,670,828,383,860,670,828,472,1020,580,1052,472,1341,580,1341,454,1340,562,1372,831,0
383,575,400,669,634,636,382,860,670,860,383,892,670,860,472,1020,580,1052,454,1341,580,1340,454,1340,562,1532,831,0
351,575,400,636,635,636,382,828,670,796,346,892,688,828,472,988,580,1020,472,1341,598,1308,472,1340,580,1500,799,0
319,543,400,604,635,604,382,764,670,764,328,860,706,796,472,956,580,956,472,1308,598,1308,472,1341,580,1340,767,0
287,479,400,540,635,540,364,731,670,732,292,796,724,764,472,892,580,892,472,1116,598,1116,472,1340,598,1308,735,0
255,447,400,508,634,508,364,669,688,668,274,731,778,700,472,860,580,860,472,1084,580,1084,472,1308,616,1308,703,1
223,415,400,476,634,476,346,636,706,636,238,669,796,636,472,828,580,828,472,1052,580,1084,454,1276,580,1276,672,1
191,383,400,476,634,476,328,604,706,604,220,636,814,604,472,796,580,796,472,1020,580,1052,454,1244,580,1276,639,1
191,383,400,444,652,476,328,604,724,604,202,572,814,540,472,796,580,796,472,1020,580,1052,472,1212,598,1244,639,1
159,383,400,444,634,444,328,604,724,572,220,572,814,540,472,796,580,796,472,1020,580,1020,472,1212,598,1212,639,1
191,383,400,444,634,444,346,604,706,572,238,540,796,540,472,796,580,796,472,1020,580,1020,472,1244,580,1244,639,1
191,383,418,444,634,444,346,604,706,604,256,540,778,540,472,796,580,796,472,1052,580,1052,472,1244,580,1276,639,1
191,415,418,476,652,476,364,604,688,604,274,540,760,572,472,796,580,796,472,1052,580,1084,598,1276,472,1276,639,1
223,415,418,476,652,476,364,636,670,636,310,572,742,572,472,828,598,860,472,1084,580,1084,472,1276,580,1308,672,1
255,447,418,508,652,508,364,668,670,669,328,604,742,636,472,860,598,860,472,1084,580,1084,490,1308,580,1308,703,1
287,511,436,540,652,572,383,700,670,700,364,668,724,669,490,892,580,892,472,1116,598,1116,508,1340,580,1340,735,0
319,543,436,604,652,572,400,731,670,764,383,731,706,700,490,956,598,956,472,1084,598,1148,508,1341,580,1372,767,0
351,575,418,636,652,636,400,796,652,796,382,764,706,764,490,988,598,988,472,1052,580,1341,509,1340,580,1372,799,0
383,575,418,636,652,636,400,828,706,796,400,828,652,796,490,988,598,988,508,1341,598,1308,508,1340,580,1500,831,0
383,575,418,636,670,636,400,828,688,828,382,860,688,860,490,1020,598,1020,490,1308,580,1308,526,1372,580,1500,831,0
383,575,418,636,670,636,400,796,688,796,383,892,706,860,490,988,598,988,490,1372,580,1340,526,1372,580,1500,799,0
351,543,418,636,670,636,400,796,688,796,346,892,724,828,490,924,598,956,508,1340,580,1340,526,1532,580,1500,767,0
351,543,418,604,670,604,400,764,688,764,328,860,724,828,490,956,598,924,490,1341,580,1308,490,1372,598,1500,767,0
351,543,418,604,670,604,400,764,706,764,310,828,761,796,490,924,598,924,509,1341,598,1308,509,1372,598,1372,767,0
319,543,418,604,670,604,382,764,706,764,292,828,761,796,490,924,598,924,490,1148,598,1308,526,1372,580,1372,767,0
319,511,418,604,652,572,382,764,724,731,292,796,796,764,490,956,598,956,490,1244,616,1276,490,1340,598,1468,767,0
287,479,418,572,652,540,364,700,724,700,274,731,814,700,490,924,598,892,490,1244,616,1244,490,1341,598,1436,735,0
255,447,418,508,652,508,364,669,724,668,256,700,814,636,472,860,598,860,472,1052,598,1084,490,1276,598,1308,703,1
223,415,418,476,652,476,364,636,724,636,238,636,832,604,472,828,598,796,472,1052,598,1052,490,1276,598,1276,639,1
191,383,418,476,652,444,364,604,724,604,256,604,832,540,490,796,598,796,472,1052,598,1052,490,1276,598,1276,639,1
159,383,418,444,652,444,364,604,724,572,257,572,814,508,490,796,598,796,472,1052,598,1052,472,1276,598,1276,639,1
159,351,418,444,652,412,364,572,724,572,256,540,796,508,490,828,598,828,472,1052,598,1052,490,1244,598,1276,639,1
159,383,418,444,652,412,364,572,706,572,274,540,796,508,490,828,598,796,472,1020,598,1052,490,1244,598,1244,607,1
159,383,418,444,652,444,382,604,706,572,292,540,778,508,490,796,598,796,472,1020,598,1020,490,1244,598,1244,607,1
159,383,418,444,652,444,382,604,688,604,310,572,761,540,490,828,598,828,472,1052,598,1084,490,1244,598,1276,639,1
191,415,418,476,670,476,400,636,688,636,328,604,742,572,490,860,598,860,472,1052,598,1084,490,1276,616,1276,672,1
223,447,418,508,670,508,400,669,688,636,346,636,742,636,490,892,598,892,472,1116,616,1212,490,1276,598,1308,703,1
255,479,418,540,670,540,418,700,670,700,364,669,724,669,490,892,598,892,472,1116,598,988,490,1308,598,1308,703,1
287,511,418,572,670,572,418,731,706,700,364,732,724,700,490,956,598,956,490,1276,598,1276,490,1308,598,1308,767,0
319,543,418,604,670,604,400,764,724,764,383,796,761,764,490,956,598,956,490,1276,598,1052,490,1308,598,1308,799,0
351,543,418,636,670,604,400,796,724,796,364,828,724,796,490,988,580,988,472,1276,598,1276,472,1276,598,1308,799,0
351,543,418,604,670,604,418,764,724,764,364,828,742,796,490,956,598,988,509,1276,598,1276,490,1308,598,1436,799,0
319,511,418,604,670,572,400,764,706,732,346,796,742,764,490,956,598,956,490,1276,598,1276,490,1308,598,1468,767,0
287,479,418,540,670,540,382,731,706,700,310,764,778,700,490,956,598,956,490,1276,616,1276,509,1308,616,1308,735,0
223,447,418,508,670,508,382,669,706,668,292,700,796,668,490,892,598,892,490,1116,616,1116,508,1308,616,1308,703,1
223,415,418,476,670,476,364,636,724,636,256,668,814,604,490,860,598,828,490,1084,616,1084,490,1276,616,1276,672,1
191,383,436,444,652,444,364,604,724,604,256,604,814,540,508,828,598,828,490,1052,598,1052,490,1244,634,1244,639,1
159,383,436,444,652,444,364,572,724,572,257,572,814,508,490,796,598,764,490,1020,598,1052,490,1244,616,1244,607,1
159,351,436,444,652,412,364,572,724,572,256,540,814,508,490,796,616,796,490,1020,598,1020,509,1212,616,1244,607,1
159,351,436,444,652,412,382,572,724,572,274,540,796,508,509,796,616,796,490,1020,598,1020,509,1212,598,1244,607,1
159,383,436,444,670,444,383,572,724,572,292,540,796,508,508,796,616,796,490,1052,598,1052,508,1244,616,1244,607,1
159,383,436,444,670,444,400,604,706,604,310,540,778,540,509,828,616,828,490,1052,598,1084,509,1244,616,1308,639,1
191,415,436,476,670,476,400,636,706,604,346,572,778,572,490,828,616,828,508,1052,598,1084,526,1276,634,1276,639,1
223,447,436,476,670,508,418,668,688,636,364,636,761,636,508,860,598,860,508,1084,598,1116,526,1276,652,1308,672,1
255,479,454,540,688,540,436,700,688,668,382,668,742,668,509,892,598,892,509,1148,616,1116,526,1308,616,1308,703,1
287,511,436,572,688,572,418,732,724,700,382,731,742,700,490,892,616,924,490,1084,616,1276,526,1308,616,1308,735,0
319,543,436,604,688,604,418,764,742,764,418,796,796,764,509,956,616,956,526,1308,634,1308,526,1308,616,1308,767,0
351,543,436,636,688,636,418,796,724,796,400,828,742,796,509,988,598,988,509,1180,635,1276,544,1308,616,1308,799,0
351,543,436,636,688,636,418,796,742,796,383,860,742,796,509,956,616,956,526,1308,635,1276,544,1308,635,1341,799,0
319,511,436,604,688,604,418,764,724,764,364,828,760,764,508,924,616,924,508,1148,635,1148,544,1308,634,1341,767,0
287,479,436,572,688,540,400,731,706,731,328,796,760,731,509,924,616,924,508,1148,635,1148,526,1308,635,1308,735,0
255,447,436,508,688,508,400,700,706,669,310,731,796,669,508,892,616,860,509,1116,634,1084,526,1308,634,1308,703,1
223,415,436,476,670,476,383,636,724,636,274,669,814,604,508,860,616,828,508,1084,634,1084,509,1276,635,1308,672,1
191,383,436,476,670,444,364,604,742,604,257,636,814,572,508,828,616,796,508,1084,616,1052,508,1308,635,1308,639,1
159,383,436,444,670,444,364,604,724,572,256,572,814,540,508,828,616,796,508,1052,616,1052,526,1276,634,1276,639,1
159,351,436,444,670,444,364,604,724,572,257,540,814,508,508,796,616,796,508,1052,616,1052,509,1244,635,1276,607,1
159,383,436,444,670,412,382,572,724,572,274,540,796,508,509,796,616,796,508,1052,616,1052,508,1244,652,1276,607,1
159,383,436,444,670,412,383,604,724,572,292,540,796,508,509,796,616,796,508,1052,616,1052,562,1276,634,1276,607,1
159,383,436,444,670,444,400,604,706,604,328,540,760,540,508,796,616,796,509,1052,616,1052,509,1244,616,1276,639,1
191,415,436,476,670,444,400,636,706,636,346,572,742,572,509,828,616,828,508,1084,635,1052,508,1276,616,1308,639,1
223,415,436,508,670,476,418,669,688,636,383,636,742,604,490,860,616,828,509,1148,616,1084,508,1276,616,1308,672,1
255,479,436,540,670,508,418,700,688,668,400,668,742,668,490,892,616,860,490,1084,616,1116,508,1308,616,1308,703,1
287,511,436,572,670,572,400,732,724,700,418,731,724,732,508,892,616,892,490,1052,634,1116,490,1308,616,1340,735,0
319,543,436,604,688,604,418,764,724,764,436,796,742,764,526,924,616,924,508,1116,635,1116,526,1308,616,1340,767,0
351,543,436,636,670,636,418,828,724,796,418,828,724,796,526,956,616,956,508,1308,635,1084,509,1308,616,1341,799,0
351,543,436,636,688,636,418,796,724,796,400,860,742,828,508,956,616,956,509,1276,616,1308,526,1372,598,1341,799,0
319,543,436,604,688,604,418,796,724,764,383,860,760,796,508,956,616,956,509,1276,616,1148,526,1372,616,1341,767,0
287,479,436,572,688,572,418,731,706,731,346,796,778,731,508,924,616,892,490,1084,634,1148,544,1340,616,1340,735,0
255,447,436,540,670,508,400,700,706,669,328,764,796,700,509,924,616,892,509,1116,616,1116,526,1308,635,1341,735,0
223,415,436,508,670,476,383,668,724,636,292,700,832,636,509,860,616,860,509,1116,616,1084,509,1276,635,1308,672,1
191,383,436,476,670,444,382,636,742,604,274,636,832,572,526,828,634,828,509,1084,635,1084,508,1276,616,1308,639,1
159,383,436,444,670,444,382,604,742,572,257,604,832,540,526,796,634,796,509,1052,634,1052,526,1276,635,1276,639,1
159,383,436,444,670,412,364,604,742,572,274,572,832,508,526,796,634,796,508,1052,634,1052,526,1244,616,1244,607,1
159,351,454,444,670,412,383,572,742,540,274,540,832,476,526,796,635,796,508,1052,635,1052,526,1244,634,1276,607,1
159,383,454,444,670,412,400,604,742,572,310,540,814,508,526,796,635,796,526,1052,634,1020,526,1244,635,1244,607,1
159,383,454,444,688,444,418,604,724,572,328,540,796,508,526,796,635,796,526,1052,634,1052,544,1276,635,1244,639,1
191,415,454,476,688,444,418,604,724,604,364,572,778,540,508,828,634,796,526,1116,634,1052,526,1276,652,1276,639,1
223,415,454,476,688,476,436,636,706,636,382,604,761,604,509,860,635,828,526,1116,634,1084,544,1276,652,1308,672,1
255,447,454,540,688,508,454,700,706,668,418,669,760,636,526,860,635,860,526,1084,652,1084,544,1276,652,1308,703,1
287,511,454,572,706,540,400,700,742,700,436,700,742,700,526,892,635,892,526,1116,635,988,526,1341,652,1308,735,1
319,543,454,604,706,604,418,764,742,732,436,764,761,764,526,924,634,924,526,1116,652,1148,544,1340,652,1341,767,0
351,575,472,636,706,636,436,796,742,796,436,828,760,828,526,1020,635,1020,544,1308,652,1308,562,1340,652,1436,831,0
383,575,454,636,706,636,454,796,742,828,418,860,760,860,526,988,634,988,544,1308,652,1276,562,1372,652,1436,831,0
351,543,454,636,706,636,436,796,742,796,400,860,761,828,526,956,634,956,544,1308,670,1308,580,1500,652,1468,799,0
319,511,454,604,706,604,418,764,742,764,364,828,778,796,526,988,634,956,544,1341,670,1308,562,1500,634,1500,799,0
287,479,454,540,688,540,418,731,724,700,346,764,796,732,526,956,635,956,544,1308,670,1276,544,1372,652,1436,767,0
255,447,454,540,688,508,400,669,742,668,310,700,814,668,526,892,634,860,526,1148,652,1116,544,1340,652,1308,703,0
223,415,454,508,688,476,400,636,742,636,292,669,832,604,526,860,634,828,526,1148,652,1084,526,1308,652,1308,672,1
191,415,454,476,688,476,383,636,760,604,292,604,832,572,526,828,634,796,526,1084,635,1052,526,1308,635,1308,639,1
191,383,454,476,688,444,382,604,761,604,292,572,850,508,526,828,634,796,526,1052,635,1052,526,1276,635,1276,639,1
191,383,454,444,688,444,400,604,742,572,292,572,814,508,526,828,635,796,526,1052,634,1052,544,1276,616,1276,639,1
191,383,454,444,670,444,400,604,742,572,310,540,796,540,526,828,635,796,526,1052,634,1052,526,1276,634,1276,639,1
191,415,454,476,670,444,400,604,724,604,328,572,796,540,526,828,634,796,526,1084,635,1084,526,1276,616,1276,639,1
223,415,454,476,670,476,418,636,706,636,346,572,778,572,526,828,635,828,526,1084,634,1116,526,1276,634,1308,672,1
223,447,454,508,670,476,436,668,706,636,382,636,761,604,526,860,635,828,526,1116,634,1084,526,1276,634,1276,672,1
255,479,454,540,688,540,454,700,706,669,418,668,742,636,526,892,616,860,526,1148,635,1116,526,1308,634,1308,703,1
319,511,454,572,688,572,400,700,724,700,436,731,724,700,509,924,616,924,509,1244,634,1148,526,1340,635,1341,735,0
351,543,454,604,688,604,436,764,724,764,436,764,724,764,509,956,616,924,508,1148,634,1052,526,1341,634,1340,767,0
383,575,436,636,688,636,436,828,724,796,436,828,724,828,526,988,616,988,490,1116,616,1020,526,1340,634,1340,831,0
383,575,454,669,688,668,436,828,706,828,436,860,742,860,526,988,616,956,508,1084,634,1084,526,1341,634,1340,831,0
383,575,436,669,688,636,418,828,724,828,400,892,742,860,526,988,616,988,526,1341,634,1308,526,1372,635,1341,831,0
351,543,436,636,688,636,418,796,724,796,364,892,760,828,526,988,634,988,526,1308,652,1180,526,1500,634,1340,799,0
319,511,436,604,670,572,418,764,706,731,346,828,778,764,509,956,635,956,509,1308,635,1308,562,1341,635,1308,767,1
287,479,436,572,670,540,400,700,706,700,310,764,796,700,509,924,616,924,508,1148,635,1116,526,1341,634,1308,735,1
255,447,436,508,670,508,382,669,724,668,274,700,814,636,509,860,635,860,509,1084,634,1084,526,1308,635,1308,672,1
223,415,436,508,670,476,364,636,724,636,257,668,814,604,526,860,616,828,509,1084,634,1084,526,1276,652,1308,672,1
191,415,436,476,670,476,364,636,724,604,257,604,814,572,509,828,616,828,526,1052,616,1052,526,1244,635,1276,639,1
191,383,436,476,652,444,364,604,724,604,257,572,814,540,508,828,616,828,509,1052,616,1052,526,1244,616,1276,639,1
191,383,436,444,652,444,382,604,724,604,274,572,796,540,508,828,616,796,509,1020,616,1052,526,1244,616,1244,639,1
191,383,436,476,652,444,383,604,706,604,292,572,778,540,508,828,616,828,509,1052,616,1052,526,1244,616,1244,639,1
191,415,436,476,652,444,400,636,706,604,310,572,760,540,509,828,616,828,508,1052,616,1084,526,1244,616,1276,639,1
223,415,436,476,652,476,400,636,706,636,346,604,742,572,508,860,616,860,509,1084,634,1116,509,1276,652,1308,672,1
255,447,436,508,652,508,400,669,688,636,364,636,742,604,508,860,616,860,509,1116,635,1084,526,1308,652,1308,672,1
287,479,436,540,652,540,418,700,688,668,400,668,724,668,508,892,616,892,509,1116,634,1148,509,1308,635,1308,735,1
319,511,436,572,652,572,382,700,724,700,418,731,706,700,508,956,616,924,509,1052,635,1148,509,1340,616,1340,767,0
351,543,436,636,652,604,400,764,724,764,436,796,670,764,509,988,616,956,508,1308,616,1020,509,1340,635,1341,799,0
383,575,436,636,670,636,436,828,706,764,436,828,706,796,526,988,616,988,509,1084,635,1084,509,1340,616,1341,831,0
383,607,436,669,670,668,418,860,688,828,418,892,706,860,508,1020,616,1020,509,1340,634,1340,509,1381,616,1340,831,0
383,575,418,669,670,636,418,828,706,828,400,892,724,860,508,1020,616,1020,508,1340,634,1308,508,1532,616,1403,831,0
351,543,418,636,670,604,418,796,706,796,383,860,724,828,509,988,616,988,509,1341,635,1308,509,1532,592,1404,799,0
319,511,418,572,670,572,418,764,706,731,346,828,742,764,508,924,616,924,508,1308,634,1308,508,1381,616,1341,767,0
287,479,418,540,670,540,400,700,706,669,328,764,760,700,490,892,616,892,508,1340,634,1148,509,1340,635,1341,735,0
255,447,418,508,670,508,382,669,706,669,292,732,796,636,508,892,616,860,490,1084,616,1084,509,1276,634,1308,703,1
223,415,436,476,652,476,364,636,724,636,274,669,814,604,508,860,616,828,508,1084,616,1084,508,1276,616,1308,672,1
191,415,436,476,670,476,364,636,742,604,256,636,832,572,508,828,616,796,509,1052,616,1052,508,1276,616,1276,639,1
191,415,418,476,670,476,364,604,724,572,256,604,814,540,509,828,616,828,508,1052,616,1052,508,1244,616,1276,639,1
191,415,436,476,652,444,364,604,724,572,256,572,814,540,509,828,616,828,509,1052,616,1052,526,1276,616,1276,639,1
191,415,436,476,652,476,364,604,724,604,274,572,796,540,508,828,616,828,508,1052,616,1084,526,1276,616,1308,639,1
223,415,436,476,652,476,382,636,724,604,292,572,796,540,509,860,616,828,508,1116,616,1116,544,1308,634,1308,672,1
255,447,436,508,652,508,382,669,706,636,310,604,778,572,508,860,616,860,509,1116,616,1116,544,1308,616,1276,672,1
287,479,436,540,652,540,382,700,706,668,328,604,760,604,508,892,616,892,508,1244,616,1244,526,1308,616,1308,703,1
319,511,436,572,652,540,400,731,706,700,364,668,760,636,509,924,616,892,490,1084,616,1116,526,1341,616,1340,735,0
351,543,436,604,652,604,418,764,706,731,383,700,742,668,508,924,616,956,490,1148,635,1308,526,1340,598,1341,767,0
383,575,436,636,652,636,418,796,688,796,400,731,742,731,508,988,616,988,508,1308,616,1308,526,1341,598,1372,799,0
415,607,436,669,652,636,436,828,688,796,400,796,724,764,509,956,616,956,509,1148,635,1148,526,1340,616,1372,831,0
415,607,436,669,652,636,418,828,724,796,400,828,688,796,508,956,616,956,490,1084,635,1148,526,1340,580,1340,799,0
415,575,436,668,670,636,418,828,724,796,400,860,706,796,508,1020,616,1020,526,1341,616,1308,562,1532,634,1500,831,0
383,575,436,636,670,636,418,828,724,828,400,828,724,828,509,1052,616,1020,526,1340,616,1341,562,1532,616,1500,831,0
351,575,436,636,670,604,418,796,706,764,364,860,742,796,509,1020,616,1020,509,1341,616,1308,526,1381,616,1500,831,0
520,665,397,724,577,724,365,870,609,898,348,956,625,956,445,986,527,1014,445,1014,527,1044,463,1217,527,1246,868,0
520,694,397,724,577,724,365,870,609,898,349,956,609,956,445,1044,511,1044,445,1044,527,1072,463,1218,527,1246,896,0
550,694,397,754,576,754,365,898,609,898,365,956,609,986,445,1072,527,1072,479,1246,527,1275,479,1218,527,1246,926,0
550,722,397,754,576,754,365,898,609,928,365,986,625,986,445,1072,511,1072,463,1246,527,1274,479,1217,527,1246,926,0
578,722,397,782,576,782,365,898,609,928,365,986,625,1014,445,1014,527,1014,445,1160,527,1188,463,1246,527,1274,896,0
578,752,397,782,577,782,365,956,625,956,349,1014,625,1014,445,1072,511,1102,445,1044,527,1160,462,1246,527,1246,926,0
578,752,397,782,577,782,365,928,625,956,348,1014,641,1014,445,1044,527,1044,445,1160,511,1160,479,1246,527,1274,896,0
578,722,397,782,576,782,365,928,625,928,331,986,657,986,445,1102,511,1130,445,1160,511,1188,479,1246,527,1246,954,0
550,722,397,754,576,754,365,870,625,870,315,956,657,928,445,1014,527,1014,445,1130,527,1160,479,1246,527,1246,896,0
520,694,397,724,576,724,349,840,625,840,283,898,690,898,445,956,527,956,445,1102,527,1102,462,1246,527,1275,838,0
492,636,397,696,577,696,331,812,641,782,267,840,723,840,429,956,527,928,445,1102,527,1072,462,1246,527,1246,810,1
434,608,397,638,577,638,331,754,657,754,251,782,739,782,429,898,527,898,445,1102,543,1072,462,1246,543,1217,780,1
404,578,397,610,576,638,348,724,657,724,251,724,755,724,429,870,527,870,445,1072,543,1044,445,1246,543,1218,752,1
376,550,397,609,576,610,348,696,657,696,251,696,755,696,429,870,527,840,445,1072,543,1014,462,1188,543,1188,722,1
376,520,397,580,577,580,349,696,657,666,251,666,755,666,429,870,527,840,445,1044,543,1014,463,1188,559,1217,722,1
346,520,397,580,576,580,349,667,657,667,267,638,739,638,429,840,527,840,445,898,543,986,463,1130,559,1160,694,1
346,492,397,552,576,552,349,666,657,638,283,638,723,610,429,812,527,782,445,956,543,986,462,1130,543,1130,665,1
346,492,397,552,576,552,365,667,657,638,299,638,723,610,445,812,527,782,445,956,543,986,463,1102,543,1130,665,1
346,520,397,580,559,552,365,667,641,638,315,638,707,638,445,812,527,812,445,956,543,986,462,1102,543,1130,694,1
346,520,397,580,559,552,365,666,625,638,331,666,673,638,445,812,527,812,462,956,559,956,462,1102,543,1130,694,1
376,550,413,580,559,552,397,696,625,638,365,696,657,666,445,812,543,812,463,986,559,986,462,1160,543,1188,694,1
376,550,397,609,543,580,349,724,609,638,349,724,641,696,463,840,543,812,462,986,559,1014,462,1160,543,1188,694,1
404,578,413,609,559,610,348,754,657,696,381,754,641,724,462,870,543,870,462,1014,559,1044,479,1160,543,1188,752,1
434,608,413,638,559,638,365,782,641,724,397,812,641,754,479,898,543,870,462,1044,559,1044,479,1188,543,1218,752,1
462,636,413,666,559,667,365,812,641,782,397,840,625,812,479,928,543,928,463,1072,559,1044,479,1218,559,1246,780,1
520,665,413,724,576,696,381,840,641,840,397,898,625,898,479,956,559,956,479,1102,577,1044,495,1246,543,1246,838,0
550,694,413,754,577,754,381,898,641,928,397,956,641,956,479,1014,543,986,479,1102,559,1014,495,1246,543,1246,868,0
578,722,413,782,576,754,397,928,625,928,397,986,641,986,479,1072,543,1072,479,1072,559,1102,495,1246,543,1275,926,0
578,722,413,782,593,754,381,928,625,928,381,986,641,986,479,1072,543,1072,495,1275,543,1275,495,1246,543,1275,926,0
550,722,413,754,593,754,365,928,641,956,349,986,657,986,479,1102,559,1102,479,1044,576,1130,495,1246,527,1275,926,0
520,694,413,724,593,724,365,870,641,898,349,928,657,956,479,1072,559,1072,462,1044,543,1246,495,1246,543,1246,896,0
492,636,413,696,593,696,348,840,641,840,331,898,673,898,462,1014,543,1014,463,1014,577,1072,479,1218,543,1246,868,0
462,608,413,667,593,666,348,812,641,782,315,840,691,840,479,928,543,928,462,986,559,1014,479,1217,559,1246,810,1
434,578,413,638,593,638,365,754,641,754,299,782,707,812,462,870,543,870,462,1072,559,1044,479,1217,576,1217,752,1
404,550,413,610,593,609,365,724,657,724,283,754,739,782,462,840,543,840,462,1014,559,1014,479,1188,576,1218,722,1
376,550,429,580,577,580,365,696,657,696,267,724,755,724,463,812,543,812,462,986,559,1014,479,1160,577,1188,694,1
376,520,429,580,576,580,349,696,657,666,267,724,755,696,463,840,543,812,463,986,559,986,479,1160,576,1188,694,1
346,520,429,580,577,580,365,666,673,666,267,696,771,667,462,812,543,812,462,986,559,986,479,1130,576,1160,694,1
376,520,429,580,593,580,365,638,673,666,283,696,755,667,462,840,543,812,463,986,559,956,479,1130,576,1160,694,1
376,520,429,580,593,580,365,638,673,666,299,696,755,666,462,840,543,840,479,1014,559,986,479,1130,577,1160,694,1
376,520,429,580,577,580,365,667,657,638,315,696,739,666,463,840,543,840,479,1044,559,1014,479,1188,576,1217,722,1
376,550,429,610,577,580,365,696,657,666,349,696,723,666,462,870,543,840,479,1044,559,1014,495,1188,559,1217,722,1
404,578,429,610,576,610,381,724,657,667,365,724,691,696,463,870,543,870,479,1044,577,1014,479,1188,577,1218,752,1
434,578,429,638,577,638,381,754,641,696,365,782,673,724,462,898,543,870,479,1014,576,986,479,1188,577,1188,752,1
