Feature1,Feature2,Pearson_Corr,Pearson_p-value,Spearman_Corr,Spearman_p-value,Kendall_Corr,Kendall_p-value
RElbow_Y,RWrist_X,0.4292216980280268,3.1563043317973505e-146,0.5600474191071719,1.6156490892518133e-268,0.39166795662608717,1.3669485138354873e-236
RElbow_Y,RWrist_Y,0.950481210291246,0.0,0.9131158940175139,0.0,0.7772247717343592,0.0
RElbow_Y,LWrist_X,0.030037465223947846,0.0864374186639642,-0.15922819472239874,5.969796626612226e-20,-0.11572583729443543,3.0858023542103454e-22
RElbow_Y,LWrist_Y,0.9448772862471344,0.0,0.8855775358651934,0.0,0.7359495098118215,0.0
RElbow_Y,RHip_X,0.6242481260294561,0.0,0.6701102860594267,0.0,0.4885466188454055,0.0
RElbow_Y,RHip_Y,0.9543106352082688,0.0,0.9400235279766399,0.0,0.8111374306507616,0.0
RElbow_Y,LHip_X,0.35384336806272143,9.77356384572828e-97,0.432752321459373,7.116042573134631e-149,0.3006210720141161,9.019639193646306e-139
RElbow_Y,LHip_Y,0.9559401610320462,0.0,0.939891948938043,0.0,0.8129781188736602,0.0
RElbow_Y,RKnee_X,0.6148626742325656,0.0,0.6487561831292449,0.0,0.4706160281683729,0.0
RElbow_Y,RKnee_Y,0.8477426646964464,0.0,0.8437690093110378,0.0,0.6773463257166309,0.0
RElbow_Y,LKnee_X,0.3635199744519335,2.2073492549455785e-102,0.4178694188632011,6.297739005895554e-138,0.2927344011858698,1.0448200603598764e-131
RElbow_Y,LKnee_Y,0.8404052832435018,0.0,0.8449089209403436,0.0,0.6784334341824866,0.0
RElbow_Y,RAnkle_X,0.6213789966619292,0.0,0.6705348966117528,0.0,0.49251750420953044,0.0
RElbow_Y,RAnkle_Y,0.7384123376591754,0.0,0.7619494211813732,0.0,0.5938509831084894,0.0
RElbow_Y,LAnkle_X,0.35415442737995295,6.480390660881517e-97,0.4311165196792462,1.2092926340091579e-147,0.3072763867009764,9.719600091190083e-145
RElbow_Y,LAnkle_Y,0.7211161626671703,0.0,0.7466274258379867,0.0,0.5787080753263527,0.0
RElbow_Y,Chest,0.9791291461522562,0.0,0.9644577582275701,0.0,0.8691674939220051,0.0
LElbow_X,LElbow_Y,0.03814419822582102,0.02944180834171246,0.2110633372520522,3.878123566111051e-34,0.15361117040519173,1.018438033488368e-37
LElbow_X,RWrist_X,0.6105883992316703,0.0,0.1622148743733885,1.1778015188224982e-20,0.02539700694103085,0.03279483470808695
LElbow_X,RWrist_Y,0.04512511453979959,0.00998319097125196,0.22824682445356798,8.810441861476611e-40,0.1610770908700601,2.5970952109798373e-41
