Feature1,Feature2,Pearson_Corr,Pearson_p-value,Spearman_Corr,Spearman_p-value,Kendall_Corr,Kendall_p-value
LShoulder_Y,RKnee_X,0.6816152609899381,0.0,0.7615436159577221,0.0,0.5527675766980437,0.0
LShoulder_Y,RKnee_Y,0.5937091460972777,8.873672350507549e-277,0.6761416254773746,0.0,0.5680883125326618,0.0
LShoulder_Y,LKnee_X,0.2008176144993836,7.423277942072038e-28,0.14217300299454283,1.3052103387901086e-14,0.10049226678064303,3.1554956562618297e-15
LShoulder_Y,LKnee_Y,0.628911281982733,3.096e-320,0.7009867912608948,0.0,0.5879460406756322,0.0
LShoulder_Y,RAnkle_X,0.6879310066045019,0.0,0.7655003633940953,0.0,0.5691813545285237,0.0
LShoulder_Y,RAnkle_Y,0.559867849335359,8.73340319954243e-240,0.6675633863491482,0.0,0.5084788399865989,0.0
LShoulder_Y,LAnkle_X,0.17199341328687123,9.293088923259385e-21,0.07870654838143296,2.13246708745192e-05,0.059884022042461536,2.6483500737644176e-06
LShoulder_Y,LAnkle_Y,0.46682425959662566,1.9217016604702397e-157,0.5868335938883482,6.602309776668697e-269,0.443473892598599,9.19440735000021e-262
LShoulder_Y,Chest,0.9790967236940765,0.0,0.9692654003274779,0.0,0.8802035434693309,0.0
RElbow_X,RElbow_Y,0.5988296163654364,9.142812904663717e-283,0.6603900812585369,0.0,0.4851024888919864,0.0
RElbow_X,LElbow_X,0.8212387622011401,0.0,0.5685337739847228,7.51253874248977e-249,0.3408786004749743,8.584139035502947e-160
RElbow_X,LElbow_Y,0.6422002343635347,0.0,0.7220921928454954,0.0,0.533247548594633,0.0
RElbow_X,RWrist_X,0.9680903971178848,0.0,0.9531669910209996,0.0,0.8384356407769208,0.0
RElbow_X,RWrist_Y,0.5427434822093836,1.2210260526594798e-222,0.592678178583786,1.3821311898943424e-275,0.4211953051035492,1.2538049215671642e-242
RElbow_X,LWrist_X,0.8560016569596031,0.0,0.6567984564362099,0.0,0.4407105207310613,5.523223934599764e-268
RElbow_X,LWrist_Y,0.5780326364218403,4.206863849243156e-259,0.630708719960879,1.4e-322,0.45133998565317796,1.2237372541560249e-278
RElbow_X,RHip_X,0.9205178676642312,0.0,0.9458440567503573,0.0,0.8147503232556936,0.0
RElbow_X,RHip_Y,0.5883895110112638,1.1348187213218411e-270,0.6199143483516149,1.3385783923220294e-308,0.460233632904285,2.5276937946607893e-290
RElbow_X,LHip_X,0.2716892113285552,2.0543762610135612e-50,0.09572544040521803,2.297266731093482e-07,-0.003757005275137901,0.7675615820308342
RElbow_X,LHip_Y,0.6340758490418925,0.0,0.6589145463302525,0.0,0.49331912407685535,0.0
RElbow_X,RKnee_X,0.9248044759992511,0.0,0.9462805695825878,0.0,0.8148385441822755,0.0
RElbow_X,RKnee_Y,0.48950883210025464,3.157950259167576e-175,0.5370664479820842,3.5887368192611885e-217,0.39067981645056993,1.1319134320054988e-208
RElbow_X,LKnee_X,0.31109144303723507,2.518424216200027e-66,0.15034881114366877,3.538932447162667e-16,0.03149702497584749,0.013230886604954306
RElbow_X,LKnee_Y,0.46404172959422574,2.366852825018432e-155,0.5261533331423625,5.994425853804601e-207,0.38234614613527623,6.17537161090194e-200
RElbow_X,RAnkle_X,0.9016246061787746,0.0,0.9268988746708982,0.0,0.7820929305140228,0.0
RElbow_X,RAnkle_Y,0.4422041181646362,1.329932794027671e-139,0.5018175920610921,1.875957601782302e-185,0.3630231938304725,1.1111550399972317e-176
RElbow_X,LAnkle_X,0.22405914411364794,1.9609651261914193e-34,0.07387264726605569,6.64208773803177e-05,0.0031056128849769613,0.8070984007484553
RElbow_X,LAnkle_Y,0.3665237153990011,3.223750243030303e-93,0.42004834151179227,9.258304141027581e-125,0.3026331518656085,1.3073863938909539e-123
RElbow_X,Chest,0.6603725673313959,0.0,0.7220678643286047,0.0,0.5370752742876663,0.0
RElbow_Y,LElbow_X,0.46468855455140057,7.761492069414628e-156,0.3813103478445216,2.360375451698405e-101,0.26822137379654404,9.732009321107928e-99
RElbow_Y,LElbow_Y,0.9744832699557981,0.0,0.9655903602071698,0.0,0.8958179267725408,0.0
RElbow_Y,RWrist_X,0.6015512571973738,5.426420868261207e-286,0.6725441966389167,0.0,0.49671645398565517,0.0
RElbow_Y,RWrist_Y,0.9551344650524705,0.0,0.9112272931064255,0.0,0.7740669153991508,0.0
RElbow_Y,LWrist_X,0.5169184490040996,1.3838837471947882e-198,0.47235796219570475,1.1702665609780603e-161,0.3441102696772931,1.2782373799538367e-162
RElbow_Y,LWrist_Y,0.9582511876197188,0.0,0.9084440593570756,0.0,0.7713616936972002,0.0
RElbow_Y,RHip_X,0.5880084110146796,3.0765888596764163e-270,0.6345797967318855,0.0,0.45338991514812604,1.4801949755288002e-276
RElbow_Y,RHip_Y,0.9358501856234077,0.0,0.943622336683089,0.0,0.8142346146237671,0.0
RElbow_Y,LHip_X,0.13605768004878355,1.6973856562993872e-13,0.06074759650720992,0.001043183018362997,0.04107267091967992,0.0013023521100363328
RElbow_Y,LHip_Y,0.9360217440018386,0.0,0.9416447036322834,0.0,0.8111649994942538,0.0
RElbow_Y,RKnee_X,0.6090179242310307,5.257778170778175e-295,0.6468515595908366,0.0,0.4663668130986545,8.942037084842147e-292
RElbow_Y,RKnee_Y,0.641282221061616,0.0,0.7029342535650334,0.0,0.5796672394048014,0.0
RElbow_Y,LKnee_X,0.14759663054283864,1.2196017418879161e-15,0.08666949968047573,2.838968417878387e-06,0.058343579347006756,4.951827796872981e-06
RElbow_Y,LKnee_Y,0.6866178839950694,0.0,0.7469526498310556,0.0,0.6249843916675936,0.0
RElbow_Y,RAnkle_X,0.6303198446501028,4.35e-322,0.6715597582789181,0.0,0.49002034261659466,0.0
RElbow_Y,RAnkle_Y,0.6269359861936274,1.1976013e-317,0.7265565670627532,0.0,0.5667584255237769,0.0
RElbow_Y,LAnkle_X,0.13889584324080714,5.234191795929041e-14,0.05524664883945604,0.00287079304125455,0.03847115603389752,0.0026128842278029013
RElbow_Y,LAnkle_Y,0.5495452004960302,2.4866120491071205e-229,0.6640086728047719,0.0,0.5169315789928127,0.0
RElbow_Y,Chest,0.9790287134066871,0.0,0.9660619781865083,0.0,0.8759263499570694,0.0
LElbow_X,LElbow_Y,0.5176676956038928,2.9658409161719153e-199,0.43326985030118,1.7487624677801082e-133,0.3067408394430998,1.5859401214042634e-128
LElbow_X,RWrist_X,0.8479683154925947,0.0,0.6133354138811592,2.50057782463319e-300,0.3972741513821668,1.7748571924041191e-217
LElbow_X,RWrist_Y,0.43813734096533363,8.547994844368874e-137,0.37217583996763837,2.810118219317843e-96,0.2590174229195097,2.2628859731224472e-92
LElbow_X,LWrist_X,0.9520229336885907,0.0,0.913838308671467,0.0,0.7878409135210351,0.0
LElbow_X,LWrist_Y,0.47431311949940014,3.632912283837585e-163,0.40299231127208157,4.541983310489347e-114,0.28070007931012986,2.7725105977840796e-108
LElbow_X,RHip_X,0.5999805111288534,3.9852864888440884e-284,0.4246540087057595,9.370606049444845e-128,0.2075184889485254,1.2252051624997537e-59
LElbow_X,RHip_Y,0.42401795867090275,2.44418332270513e-127,0.37625589859662334,1.5912181579558948e-98,0.26169035258730117,1.379934023603448e-94
LElbow_X,LHip_X,0.7069591150400558,0.0,0.7776558896007529,0.0,0.6048558762803032,0.0
